,0
shank,1
shankar,2
shanking,0
shannon,0
shanti,0
shape,2
shaped,0
shaping,0
shaq,0
share,23
shared,3
shares,1
sharing,0
sharks,0
sharma,0
sharp,2
sharpen,0
sharpening,0
sharpest,1
shashi,0
shatta,1
shatter,0
shattering,0
shauna,0
shave,3
shaved,1
shaven,0
shaving,2
shaw,0
shay,0
shea,0
sheep,1
sheer,0
sheesh,0
sheet,0
sheets,0
shefali,0
sheffield,0
sheikh,4
sheila,0
shelby,0
shelf,0
shelter,1
sheltered,0
sheltering,0
shelton,0
shelves,0
shenanigans,0
shenzhen,0
shepard,0
sheperd,0
shepherd,0
sheppard,0
shera,0
shere,0
sheriff,0
sheriffs,0
sherman,0
shes,0
shi,0
shield,1
shielding,0
shields,220
shift,3
shifted,1
shifters,1
shifts,1
shimmy,1
shimmying,0
shine,0
shines,0
shining,2
shinjuku,0
shinning,1
shiny,0
ship,3
shipment,1
shipments,0
shipped,0
shipping,9
ships,0
shipwreck,0
shirdi,1
shire,0
shirley,0
shirt,1
shirtless,1
shirts,1
shit,14
shite,0
shits,0
shitty,0
shity,0
shiva,0
shivaji,1
shivam,0
shiver,0
shiz,0
sho,0
shoals,0
shock,0
shocked,0
shocker,0
shocking,0
shoe,0
shoemaker,1
shoes,3
shola,0
shook,0
shoot,2
shooter,0
shooters,0
shooting,4
shootouts,0
shoots,2
shop,12
shopkeepers,1
shopper,0
shoppers,0
shopping,6
shops,1
shore,0
shoreditch,2
shores,0
shortage,0
shortages,0
shortcomings,0
shortcuts,0
shorter,0
shortest,0
shortly,0
shorts,0
shot,9
shotgun,0
shotguns,0
shots,5
shotter,0
shoulder,2
shouldering,0
shoulders,0
shouldnt,0
shout,6
shouting,0
shouts,0
shoved,0
show,13
showcase,0
showcases,0
showdown,0
showed,0
shower,1
showered,0
showers,0
showgirl,0
showing,2
showings,1
shown,4
showroom,1
shows,2
showtime,0
shrank,1
shredded,0
shredding,0
shreveport,2
shrewsbury,0
shrimp,1
shrinking,1
shroff,0
shropshire,0
shrug,0
shrunk,0
shuddered,1
shuffle,0
shut,9
shutdown,0
shuts,0
shutter,1
shuttered,1
shutting,2
shuttle,0
shy,0
shyt,0
si,0
siamese,1
sib,1
siberian,0
sibling,0
siblings,0
sichuan,0
sicily,1
sick,15
sicker,0
sickle,0
sickness,2
sid,0
siddharth,0
side,9
sided,0
sideline,0
sides,1
sidewalk,0
sidewalks,0
sideways,1
siding,0
sidney,0
siege,0
sierra,2
sigh,0
sighs,0
sight,1
sighted,2
sightings,0
sights,0
sightseeing,1
sign,7
signal,0
signature,0
signed,3
significant,0
significantly,1
signing,0
signposted,0
signs,4
sik,0
sikh,0
silence,0
silencio,0
silent,1
silently,0
silhouette,1
silicon,0
silk,0
silky,0
silliness,1
silly,1
silver,1
silverado,1
silverlake,0
silvestre,1
sim,0
simba,0
simcoe,1
simi,0
similar,1
simmer,0
simmered,0
simmons,0
simon,0
simone,0
simonelli,0
simple,10
simpler,0
simplicities,0
simplicity,0
simplified,1
simplistic,0
simply,2
simpsons,0
sims,0
simulation,1
simultaneously,1
sin,0
sinai,0
sinatra,0
sincere,1
sincerely,0
sinead,0
sinews,0
sing,2
singapore,2
singaporean,0
singer,3
singers,0
singh,0
singing,2
single,13
singles,0
singleton,0
sings,0
sinha,0
sinister,0
sink,0
sinks,0
sinn,0
sinner,1
sinning,0
sins,0
sioux,0
sip,0
sipping,0
sir,3
siren,0
sirens,1
siri,1
sis,1
sissy,0
sister,3
sisterhood,0
sisters,0
sit,3
sita,0
site,4
sites,0
siting,0
sits,0
sitting,5
situation,9
situations,0
siv,0
siva,0
sixth,0
sizable,0
size,7
sized,1
sizes,1
sizzle,0
sizzling,0
sk,1
skate,0
skateboard,0
skateboarders,0
skateboarding,0
skateboards,0
skatepark,0
skater,1
skating,1
skeet,0
skeleton,0
skeletons,0
skelta,0
sketch,3
sketchbook,0
sketches,0
sketching,0
skewers,0
ski,1
skies,0
skiing,1
skill,1
skilled,0
skillet,0
skills,4
skin,3
skinhead,1
skinny,0
skinnydipping,0
skip,1
skipped,1
skipping,0
skirt,1
skirting,0
skirts,0
skit,0
skits,0
skoda,1
skull,3
skulls,0
sky,3
skye,1
skylar,0
skyline,1
skys,0
skyscraper,0
sl,1
slacker,0
slain,0
slam,0
slamdunk,0
slammed,0
slapdash,0
slapped,0
slaps,1
slapstick,0
slash,0
slate,0
slated,0
slave,0
slavery,1
slaves,0
slavic,0
slaw,1
slay,0
slayer,0
slayers,0
slaying,0
slays,0
sledding,0
sleep,6
sleeping,1
sleepover,0
sleeps,0
sleepy,0
sleeve,0
sleeves,0
sleigh,0
slept,1
sleuths,0
slice,0
slices,0
slid,0
slide,0
slider,1
sliders,0
slides,0
slideshow,0
slidin,0
sliding,0
slight,0
slightly,0
slim,0
slime,1
slingshot,0
slip,0
slipped,0
slippery,0
slipping,0
slobber,0
slogan,0
slogans,1
slope,0
sloppy,1
slot,1
sloth,0
slough,2
slovakia,0
slovenia,1
slow,4
slowdown,0
slowed,0
slower,0
slowing,1
slowly,2
slowmo,0
slowmotion,0
slows,0
slugs,0
slum,1
slums,0
sm,1
smack,0
smackdown,0
smal,0
smaller,1
smallest,0
smart,1
smarter,0
smash,0
smashed,0
smashes,0
smashing,0
smedley,1
smell,0
smelled,0
smells,0
smile,2
smiled,0
smiles,0
smiley,0
smiling,0
smirnoff,1
smit,0
smith,1
smiths,1
smithsonian,2
smog,0
smoke,1
smoked,1
smoker,0
smokers,1
smokey,0
smokin,0
smoking,1
smooth,1
smoothie,1
smoothies,0
smothers,0
sms,8
smudge,0
smuggle,0
sn,2
snack,0
snacking,0
snacks,0
snag,0
snagged,0
snails,1
snake,0
snakes,0
snap,1
snape,0
snapped,0
snapper,0
snaps,0
snapshot,0
snart,0
snatch,0
snatched,0
sneak,0
sneaker,0
sneakers,1
sneakpreview,0
sneaky,0
sneeze,1
sneezing,0
sneha,0
snes,0
sniff,0
sniffing,0
snip,1
sniper,0
snipers,0
snippet,0
snips,3
snl,0
snoop,0
snoops,0
snoopy,0
snore,0
snoring,0
snow,1
snowball,0
snowboarding,1
snowed,1
snowflakes,1
snowing,0
snowman,0
snowstorm,0
snowy,0
snuck,0
snug,0
snuggle,0
snuggles,2
snuggly,0
snyder,0
soak,0
soaking,0
soap,9
soapdish,0
soaping,0
soaps,1
soapy,0
soar,0
soars,1
sober,0
socal,0
soccer,0
social,45
socialist,0
socialites,0
socialize,0
socially,1
societies,0
society,2
sociopath,0
sock,0
socket,0
socks,0
socrates,0
sod,0
soda,218
sodas,0
sodium,0
sodom,0
sofa,0
sofia,0
soft,1
softcore,1
software,0
sohail,0
soho,1
soi,0
soil,1
soiree,0
sol,0
solace,0
solar,0
sold,4
soldier,0
soldiering,0
soldiers,1
sole,0
soledad,0
solid,0
solidarity,0
solitary,0
solitude,0
solo,1
solomon,0
solstice,1
solution,4
solutions,1
solve,0
solved,0
soma,0
somalia,0
somebodies,0
someday,0
somehow,1
somerset,0
somethin,0
somethings,0
sometime,0
somewhat,0
somewhere,4
sommeil,0
somnath,0
son,3
sonar,0
sondheim,0
song,5
songs,2
songwriter,0
songwriting,0
sonnenallee,0
sonnenschein,1
sonny,0
sonoma,0
sons,0
sonu,0
sony,0
sonya,0
soo,1
sookie,0
sooner,2
sooo,1
soooo,1
sooooo,1
soooooo,0
sooth,0
soothe,0
soothing,0
sophia,0
sophie,0
sophisticated,0
sophomore,0
soppy,0
soprano,0
sorcery,0
sore,0
sorrow,0
sorrows,0
sorry,4
sort,5
sorted,0
sos,0
soso,0
sot,0
sought,4
soul,1
soulless,0
soulmate,0
souls,1
sound,4
sounded,0
sounding,1
soundman,1
sounds,2
soundscapes,0
soundtrack,0
soup,2
sour,0
source,3
sourced,0
sources,1
south,21
southampton,0
southeast,0
southern,0
southland,0
southport,1
southside,0
southwest,0
souvenir,0
sows,0
sox,0
soy,0
sp,4
spa,0
space,8
spaced,0
spaceman,1
spaces,0
spaceship,1
spades,0
spaghetti,2
spain,31
spam,0
span,1
spanish,41
spanking,0
spare,1
spared,0
sparing,0
spark,1
sparked,0
sparkle,0
sparkles,0
sparkling,1
sparks,0
sparky,1
sparring,0
spartan,0
spartans,0
spat,0
spatial,0
speak,2
speaker,0
speakers,0
speaking,2
speaks,2
spear,0
specialise,0
specialist,1
specialists,0
speciality,1
specially,0
specialty,0
specie,0
species,0
specific,0
specifically,0
specifications,0
specs,1
spectacular,0
spectacularly,1
spectrum,1
speculation,0
speculations,0
speech,1
speechless,0
speed,2
speedily,0
speeding,2
speedway,0
speedy,0
spell,1
spencer,0
spend,2
spending,1
spends,0
spent,1
spice,1
spiced,1
spices,0
spiceworld,0
spicier,0
spicy,0
spider,1
spiderman,0
spiders,1
spike,0
spiked,0
spikes,0
spiky,0
spill,1
spin,1
spinach,0
spine,1
spinning,2
spins,0
spiraled,1
spirit,0
spirited,1
spirits,4
spiritual,17
spirituality,1
spiritually,1
spirt,1
spit,0
spite,0
spitfires,0
spitting,0
splash,2
splashes,1
splendor,0
splice,0
spliced,1
spliff,0
splinters,0
split,1
splurges,0
spock,0
spoil,0
spoiled,0
spokane,1
spoke,0
spoken,1
spongebob,0
sponsor,0
sponsored,1
sponsoring,0
sponsors,0
sponsorship,0
spontaneous,0
spoof,3
spooky,0
spools,0
spoon,0
sport,4
sporting,0
sports,8
spot,2
spotlight,0
spots,0
spotted,1
spotter,1
spouses,0
spray,1
sprayed,1
spraying,0
spread,49
spreading,5
spreads,0
spring,13
springer,0
springfield,0
springs,1
springtime,2
sprinkler,1
sprint,0
sprit,0
sprite,0
sprout,0
sprouted,1
sprouts,0
sprung,0
spy,1
spyros,0
squad,1
square,1
squared,0
squares,0
squat,0
squats,9
squaw,0
squeaks,0
squeaky,0
squeal,0
squeeze,1
squeezed,1
squinty,0
squirrel,0
squirrels,0
squishy,0
sr,0
sri,0
srk,0
ss,1
ssa,0
ssi,0
ssp,0
st,11
sta,2
stability,0
stabilizing,26
stable,1
stables,0
stache,0
stack,0
stacked,0
stacy,0
stadium,2
stadiums,1
staff,11
stafford,1
staffs,0
stag,1
stage,6
stagecoach,0
stages,0
staggers,1
stain,0
stainless,0
stair,0
staircase,0
stairs,0
stairway,0
stake,0
stale,0
stalked,0
stalkers,0
stall,0
stamford,15
stamina,0
stamp,1
stamped,0
stan,0
stand,2
standard,5
standards,0
standby,0
standing,1
standish,0
standoffish,0
standout,0
stands,0
standstill,1
standup,0
stanford,0
stanhope,0
stanky,0
stanley,0
staples,0
stapleton,0
star,1
starbuck,0
starbucks,0
stare,0
stares,0
staring,0
stark,0
starling,0
starred,0
starring,0
stars,1
starship,0
start,11
started,13
starter,0
starters,0
starting,6
startling,0
startrek,0
starts,2
startup,1
starvation,1
starved,0
starwars,0
stash,0
stasi,0
state,13
stated,0
statement,1
staten,0
states,13
static,0
stating,0
station,3
stationary,0
stations,0
statistic,1
statistics,3
stats,0
statue,2
statues,0
status,1
statute,0
statutory,0
staunton,0
stay,167
stayed,1
stayin,2
staying,17
stays,0
steady,0
steak,3
steaks,1
steal,0
stealing,1
stealth,0
steam,1
steamed,0
steamer,0
steel,0
steering,1
steet,0
steiner,0
stella,1
stellar,0
stem,0
stems,0
stencil,1
step,10
steph,0
stephanie,0
stephen,0
stephens,0
stepped,0
steppin,0
stepping,0
steps,5
sterilize,0
sterilized,1
sterling,0
stethoscope,0
steve,1
steven,0
stevens,0
stevenson,0
stevie,0
stew,1
stewart,0
stewie,0
stick,1
sticker,1
stickers,0
sticking,1
sticks,0
sticky,0
stigma,6
stillness,0
stills,2
stimpy,0
stimulated,0
sting,0
stinks,0
stir,0
stirling,0
stirs,0
stis,0
stitch,0
stitches,0
stock,3
stocked,1
stockholm,1
stockpile,3
stockpiling,1
stockport,0
stocks,0
stockton,0
stoicism,0
stoke,0
stole,0
stolen,1
stomp,0
stone,0
stoned,0
stonehenge,0
stoner,0
stones,1
stood,0
stool,0
stools,0
stoop,1
stooped,0
stoopid,0
stop,38
stoppage,0
stopped,8
stoppers,0
stopping,2
stops,2
storage,1
store,8
stored,0
storefronts,0
stores,0
storey,0
stories,3
storm,1
storms,0
stormy,0
story,7
storyteller,0
storytelling,0
stout,0
stowing,0
straight,1
strain,0
strains,1
strait,1
straits,0
strand,0
stranded,1
strange,0
strangeland,0
stranger,0
strangers,0
strangest,0
stranglehold,0
strap,0
strapped,0
strapping,0
straps,1
strasbourg,0
strategic,0
strategically,0
strategies,1
strategy,1
stratford,0
straw,1
strawberries,0
strawberry,3
stray,0
streak,0
streaks,0
stream,5
streamed,1
streaming,0
streamlined,0
streams,1
street,11
streetfight,0
streetracing,2
streets,7
streetz,0
strenght,0
strength,2
strengthen,1
strengthened,0
strep,1
stress,3
stressed,0
stresses,0
stressful,3
stretch,0
stretched,0
stretches,0
stretching,0
strict,2
strictly,1
stride,0
strides,0
strife,0
strike,0
strikes,1
striking,0
string,0
strings,0
strip,2
stripclub,1
stripes,0
stripped,0
strippers,0
strips,0
strives,0
striving,0
stroke,0
stroking,0
stroll,0
stroller,0
strolling,0
strom,0
strong,1
stronger,2
strongest,0
strongly,0
strongman,0
struck,0
structural,0
structure,0
struggle,1
struggles,0
struggling,3
strut,0
stryker,0
stu,0
stuart,0
stubborn,1
stuck,3
stud,0
studded,0
student,3
students,6
studied,0
studies,0
studio,6
studios,0
study,3
studying,0
stuff,5
stuffed,1
stuffing,2
stuffs,0
stumbled,1
stumbling,0
stung,0
stunned,0
stunner,0
stunners,1
stunning,2
stunt,1
stunts,0
stupid,5
stupidity,1
stupidly,1
stupor,0
stutter,1
stuttgart,0
stuyvesant,3
stv,0
style,16
styled,0
styles,1
styling,0
stylish,1
stylist,0
stylists,0
su,0
sub,1
subaru,0
subdivision,1
subject,1
subjected,0
subjects,0
sublimating,0
submissions,0
submit,0
submitted,0
submitting,0
subscribe,5
subscribed,0
subscriber,0
subscribing,0
subscription,0
subsequently,0
subsides,0
substance,2
substantial,0
substantially,2
substitute,1
substituting,0
substitution,0
substitutions,0
subtitle,1
subtle,0
suburban,0
suburbs,0
subway,1
subways,0
subzero,0
succeed,0
succeeding,0
success,3
successful,0
successfully,1
succumbed,1
suck,1
sucka,1
sucked,0
suckers,0
sucks,5
sudan,1
sudanese,0
sudbury,0
sudden,2
suddenly,2
sudhir,0
sudsy,0
sue,1
suffer,1
suffered,0
sufferers,1
suffering,4
sufferings,0
suffers,1
suffice,0
sufficient,0
suffocate,0
suffocating,0
suffolk,0
sufi,0
sugar,2
sugary,0
suggest,0
suggested,1
suggestion,2
suggestions,1
suicide,0
suing,0
suit,1
suitable,0
suitcases,0
suite,1
suited,0
suites,1
suits,0
suke,0
suki,0
sul,0
sullivan,1
sultan,0
sulu,0
sum,3
sumatra,0
summarising,0
summary,1
summed,0
summer,6
summers,0
summertime,0
summerville,0
summit,0
summon,0
sumner,1
sumo,0
sumptuous,0
sums,0
sumter,0
sumthin,0
sun,5
sunbathing,1
sunday,16
sundayafternoon,1
sundays,2
sundown,1
sunflower,0
sung,0
sunglass,1
sunglasses,0
sunk,1
sunlight,3
sunning,0
sunny,3
sunrays,0
sunrise,1
sunrises,0
sunroof,0
suns,0
sunset,6
sunsets,1
sunshine,7
sup,0
super,6
superb,0
superbly,0
superboy,1
supercar,0
supercharged,0
superfriends,0
superhero,0
superheroes,0
superheros,0
superhuman,1
superintendent,1
superior,0
superman,0
supermans,1
supermarket,1
supermarkets,6
supernatural,0
superpower,1
superpowers,0
supersized,0
superstar,0
superstars,0
superstition,0
supervisor,1
supper,0
supplement,1
supplements,0
supplied,0
suppliers,0
supplies,2
supply,0
support,24
supported,2
supporter,0
supporters,1
supporting,2
supportive,0
supports,0
suppose,2
supposed,9
suppressing,0
suppression,0
supreme,0
supremely,0
suprised,0
sur,2
surely,1
surender,0
surest,0
surf,1
surface,0
surfaces,4
surfer,0
surfing,0
surge,1
surgeon,0
surgeries,0
surgery,1
surges,0
surgical,2
surging,1
surpass,0
surpassed,1
surprise,6
surprised,0
surprises,0
surprising,0
surprisingly,0
surreal,1
surrealism,0
surrender,0
surrendered,0
surrey,1
surrounded,0
surrounding,0
surroundings,0
surrounds,0
suru,0
surveillance,0
survey,0
surveyed,0
surveys,0
survival,2
survivalists,0
survive,1
survived,3
survives,0
survivial,1
surviving,3
survivor,0
survivors,0
susan,0
susanne,0
susceptible,0
sushi,3
suspect,0
suspected,1
suspects,0
suspend,1
suspended,1
suspending,0
suspends,0
suspense,0
suspension,0
suspicious,0
sussed,0
sussex,1
sustain,0
sustainability,0
sustainable,1
sustaining,0
sutherland,0
sutter,0
sutton,0
suv,0
suzy,0
sw,2
swag,0
swagger,0
swain,0
swallow,0
swallowtail,0
swamp,0
swan,0
swanky,1
swans,0
swanston,1
swap,0
swapping,0
swarm,0
swartz,0
swats,0
sway,1
swayed,0
swayze,0
swear,1
sweat,1
sweater,0
sweating,0
sweats,0
sweatshirt,0
sweaty,0
sweden,11
swedish,0
sweeney,0
sweep,0
sweeping,0
sweeps,0
sweet,5
sweeter,0
sweetest,0
sweetheart,0
sweetie,0
sweets,0
swells,0
swift,0
swifter,1
swim,1
swimming,3
swimsuits,0
swine,0
swing,1
swinging,0
swings,2
swinton,0
swipe,2
swiping,0
swirling,0
swish,0
swishing,0
swiss,1
switch,1
switched,0
switches,0
switching,0
switzerland,1
swoosh,1
sword,0
swords,0
swore,0
sxsw,0
sydney,2
syed,0
sylvestor,1
sylvie,0
symbiosis,0
symbol,1
symbolic,0
symbolism,0
symbolizes,0
symmetry,0
sympathy,1
symposium,0
symptom,2
symptomatic,0
symptoms,8
synagogues,0
sync,0
synced,0
synched,0
syndicate,0
syndrome,0
synonyms,0
synth,1
synthesizer,1
synthesizers,1
synthetic,0
synths,1
syracuse,0
syria,1
syrup,0
system,5
systems,2
t,166
ta,0
tab,1
tabby,0
tabernacle,1
table,0
tables,1
tabletop,0
tablets,0
tableware,0
tabloids,0
tabs,0
tacked,0
tackle,0
tackling,0
taco,1
tacoma,0
tacos,1
tactic,0
tactical,0
tactics,0
tae,0
taekwondo,0
taffy,0
tag,8
tage,0
tagged,0
tagging,0
tagline,0
tags,1
tah,0
tahoe,0
tail,0
tailed,0
tailor,2
tailoring,1
tainted,1
taipei,0
taiwan,0
taj,0
tajmahal,0
tak,0
take,51
takeaway,1
taken,15
takeoff,0
takeout,4
takeover,0
takeovers,0
taker,0
takers,0
takes,3
takin,1
taking,19
tale,0
talent,1
talented,2
talentless,0
talents,1
tales,0
tali,0
talia,0
talk,11
talkative,0
talked,5
talkin,0
talking,6
talks,2
talkshow,1
tall,0
tallest,1
tally,2
talons,0
tam,0
tamarind,1
tame,0
tami,1
tamil,0
tammy,1
tampa,0
tamura,0
tan,3
tandem,0
tandon,0
tang,0
tangerine,0
tangible,0
tangled,0
tango,0
tangy,0
tank,0
tanks,0
tanned,1
tanner,0
tanning,2
tans,0
tanvi,0
tanya,0
tanzania,4
tao,0
tap,1
tapdancing,0
tape,0
taped,0
tapes,0
tapioca,0
tapped,1
tapping,0
tara,1
taraf,0
target,3
targeted,0
targets,2
tarn,0
tarot,0
tarrytown,0
tart,1
tartan,0
tarts,0
tarzan,0
tasha,0
task,1
tasked,0
tasking,0
tasks,0
taste,2
tasted,0
tasteful,0
tastes,0
tastier,0
tasting,0
tasty,0
tat,3
tatiana,0
tats,2
tattoo,6
tattoos,2
taught,0
taurus,1
tavern,2
tax,1
taxes,1
taxi,0
tay,0
taylor,2
taz,0
tb,1
tbh,0
tbs,0
tc,0
tch,0
td,0
te,0
tea,3
teach,2
teacher,0
teachers,2
teaches,1
teaching,2
teal,0
team,10
teamed,0
teaming,0
teams,0
teamwork,0
teaneck,0
teared,0
tearing,0
tears,0
teas,0
teasing,0
teatime,0
teborg,0
tec,0
tech,2
techie,0
technical,1
technician,0
technicians,0
technics,0
technique,0
techniques,0
techno,0
technologies,0
technology,2
techs,0
ted,0
teddy,1
tee,1
teen,0
teenager,1
teenagers,0
teens,0
teeter,1
teeth,2
tehran,0
tek,0
tel,0
telecast,0
telecasted,0
telecommunication,1
telegraph,0
telephone,0
teleprompter,0
telescope,0
televised,0
television,2
tell,27
teller,0
tellin,0
telling,0
tells,0
telly,0
telugu,0
tempe,0
temper,0
temperature,3
temperatures,0
template,0
templates,0
temple,2
temples,0
tempo,0
temporal,0
temporarily,4
temporary,0
temps,0
tempted,0
ten,2
tenant,0
tenants,0
tend,1
tended,0
tendency,0
tender,0
tenderloin,0
tendo,0
tengo,0
tennessee,8
tennis,2
tense,0
tension,0
tent,1
tents,0
tequila,1
ter,0
tera,0
teri,0
term,1
termed,0
terminal,0
terminate,0
terminated,0
terminator,0
terms,0
terra,0
terrace,0
terrence,0
terrible,2
terrier,0
terrific,0
terrified,1
terrifying,0
territories,0
territory,5
terrorist,1
terry,0
tesco,1
tesla,0
test,14
testament,0
tested,5
testimony,0
testing,59
tests,5
tet,0
tewksbury,1
tex,0
texans,1
texas,16
text_0,6
textile,0
texting,0
texts,0
texture,0
tftd,0
tfw,0
tgif,2
th,16
tha,1
thai,0
thailand,4
thakur,0
thames,3
thane,4
thang,2
thani,0
thank,22
thanked,0
thankful,4
thankfully,0
thanking,1
thanks,17
thanksgiving,0
thankyou,1
thanx,0
thar,1
thatcher,0
thats,1
thaw,0
thayer,0
theater,2
theaters,0
theatre,2
theme,1
themed,1
theo,0
theoffice,0
theology,0
theories,0
theorists,1
theory,3
therapeutic,1
therapies,0
therapist,0
therapists,1
therapy,5
therefore,1
theres,0
thermal,1
theses,0
theyre,0
thick,0
thicker,0
thickness,0
thid,1
thief,0
thier,0
thighs,0
thin,0
thing,35
things,21
thingy,0
think,16
thinking,6
thinks,1
third,3
thirds,0
thirsty,0
thirty,2
thomas,0
thomson,0
thon,0
thong,0
thor,0
thorn,0
thornton,0
thorough,1
thoroughly,1
thorpe,1
thos,0
thought,7
thoughtful,0
thoughts,0
thousand,0
thousands,4
thr,0
thrashed,0
thread,1
threat,2
threatened,0
threatening,0
threatens,1
threats,1
threshold,0
threw,0
thrilled,0
thriller,1
thrive,1
thriving,2
throat,1
throne,0
throttling,0
throw,1
throwback,5
throwbacks,0
throwing,1
thrown,0
throws,0
thrust,0
tht,0
thug,0
thuglife,0
thumb,0
thumbing,0
thumbs,0
thunder,0
thunderbird,0
thunderbirds,0
thunderdome,0
thunderstorm,0
thunderstorms,1
thursday,3
thursdays,0
thus,1
thx,1
thy,0
thyme,3
tia,0
tian,0
tiara,0
tibetan,1
tick,0
ticket,2
tickets,2
tickle,0
tidal,0
tide,0
tides,0
tidy,0
tie,0
tied,1
tiempo,0
tiene,0
tier,0
tiered,0
ties,0
tiffany,0
tiger,1
tigers,0
tight,0
tighten,0
tightened,0
tiki,0
til,1
tile,0
tiles,0
tilly,1
tim,1
timbo,0
time,135
timed,0
timeless,1
timeline,2
timelord,0
timely,0
timer,0
times,20
timing,0
timna,0
timothy,0
timur,1
tin,0
tina,0
tinder,0
tine,0
ting,0
tinge,1
tink,1
tinkerbell,1
tino,0
tint,0
tinto,0
tiny,0
tio,1
tion,0
tip,2
tipps,0
tips,15
tire,0
tired,8
tireless,0
tirelessly,1
tires,0
tiring,0
tis,0
tissue,1
tit,0
titan,0
titans,0
tithe,1
title,3
titled,1
titles,0
tito,0
tits,0
tittle,0
tizzy,0
tk,0
tlc,2
tm,0
tmo,0
tn,2
tnt,0
toad,0
toady,0
toast,0
toasted,0
tobacco,1
toby,0
todays,0
todd,0
toddler,1
todo,0
todt,0
toe,0
toes,0
toffee,0
togather,0
togetherness,0
toilet,7
tok,1
token,0
toking,1
tokyo,3
told,6
toledo,1
tolerable,1
tolerance,0
tolerate,0
tolerating,1
toliet,0
toll,3
tolls,0
tollywood,0
tolstoy,0
tom,1
tomato,1
tomatoes,0
tomb,0
tome,0
tomfoolery,0
tomi,0
tomlin,0
tomm,0
tommorow,0
tommy,0
tomorrow,9
tomorrowland,2
ton,0
tone,1
toned,0
tones,0
tong,0
tongue,1
toni,1
tonic,0
tonight,18
toning,0
tonite,0
tonne,1
tonnes,0
tons,1
tony,0
took,12
tool,0
toole,0
tools,1
tooo,0
toot,1
tooth,0
toothache,0
toothbrush,1
toothpaste,0
toothpick,0
top,9
topic,2
topics,0
topped,0
toppers,0
topping,0
tops,0
torch,1
torches,0
torn,0
tornado,0
toronto,6
torrance,0
torres,1
tortilla,0
tortillas,1
torture,0
torturous,0
toss,0
tot,0
total,40
totally,5
totals,1
tots,0
tottenham,1
touch,1
touchdown,0
touched,1
touches,0
touchy,1
tough,2
tougher,1
toughest,1
tour,3
touring,0
tourism,1
tourist,0
tourists,0
tournament,0
tours,0
tout,0
towel,2
towels,2
tower,2
towering,0
towers,3
towing,0
town,7
towns,0
township,1
toxic,2
toy,0
toyota,0
toys,2
tp,2
trace,0
traced,0
tracey,0
tracing,0
track,7
tracked,0
tracker,0
trackers,0
tracking,1
tracklist,1
tracks,0
tractor,0
tractors,0
tracy,0
trade,0
traded,0
trader,0
trades,1
trading,0
tradition,0
traditional,1
trafalgar,0
traffic,1
tragedy,0
tragic,0
tragically,0
trail,2
trailblazers,0
trailer,1
trails,0
train,2
trained,1
trainer,0
trainers,1
training,3
trainings,0
trains,0
trainspotting,3
trajectory,0
tram,2
trampoline,0
trance,0
tranquility,0
trans,1
transaction,0
transactions,1
transcended,0
transfer,0
transferring,0
transfers,1
transform,0
transformation,0
transformed,0
transformers,0
transgression,1
transit,3
transition,0
transitional,0
transitions,0
transitory,0
translate,1
translated,0
translation,1
transmission,1
transmit,2
transmitted,1
transparency,1
transparent,1
transport,1
transportation,1
transporter,0
transports,0
trap,0
trapped,1
trapping,0
trash,0
trauma,0
traumatic,0
travel,9
traveled,0
traveler,0
travelers,0
traveling,1
travelled,0
traveller,0
travellers,1
travelling,0
travelogue,0
travels,0
travers,0
traverse,0
travis,0
trays,0
tread,0
treading,0
treadmill,0
treasure,0
treasury,0
treat,1
treated,0
treating,0
treatment,5
treatments,0
treats,0
tree,3
treehouse,2
treeline,1
trees,4
trek,0
trekking,0
treks,0
tremendous,1
tremendously,0
tremont,1
trend,1
trending,0
trends,0
trendsetter,0
trendy,0
tres,1
trey,0
tri,0
triage,1
trial,0
trials,1
triana,0
triangle,0
triangles,0
tribbles,0
tribe,1
tribeca,0
tribulation,0
tribune,0
tribute,1
tributes,0
tricking,0
tricks,1
tricky,0
trident,0
tried,2
tries,2
trifecta,0
triffids,0
trigger,0
triggered,0
triggers,0
triller,0
trillion,0
trim,2
trimmed,0
trimming,0
trinidad,2
trinity,1
trip,3
triple,1
tripod,1
tripper,0
tripping,1
trippy,0
trips,0
trish,0
triton,0
triumph,0
triumphs,0
trivandrum,0
trivia,0
troll,0
trolls,0
troop,0
trooper,0
troops,1
trophy,0
tropical,1
tropics,1
trot,1
trouble,1
troubled,0
troubles,0
troubling,0
trout,1
troy,0
tru,0
truce,0
truck,3
trucker,0
trucking,0
truckload,0
trucks,1
truer,0
truffle,1
truly,3
trump,26
trumpet,0
truncate,0
trunk,0
trust,3
trusted,2
trustee,0
trusting,0
trustworthy,0
trusty,0
truth,3
truthful,0
try,12
tryin,2
trying,11
ts,1
tshirt,1
tsunami,0
tu,0
tub,1
tube,0
tubes,0
tucked,0
tucker,1
tucson,0
tudor,0
tuesday,5
tuesdays,0
tuff,0
tug,0
tuition,0
tujunga,0
tulip,0
tulips,0
tum,0
tumbler,0
tumbling,0
tummy,0
tumultuous,0
tun,0
tuna,0
tune,7
tuned,0
tunes,1
tuning,0
tunisia,0
tunnel,3
tunnels,0
tupac,1
turbo,1
turbulent,0
turd,0
turf,0
turin,0
turing,0
turkey,7
turkeys,0
turkish,0
turmoil,0
turn,4
turned,0
turning,2
turnip,2
turnout,3
turns,1
